,State,Month,Year,Unemployment Rate,Latitude,Longitude,Abbreviation
5299,Utah,May,2016,3.4,39.32098,-111.093731,UT
5300,Utah,April,2016,3.5,39.32098,-111.093731,UT
5301,Utah,March,2016,3.8,39.32098,-111.093731,UT
5302,Utah,February,2016,4.0,39.32098,-111.093731,UT
5303,Utah,January,2016,3.8,39.32098,-111.093731,UT
5304,Utah,December,2015,3.3,39.32098,-111.093731,UT
5305,Utah,November,2015,3.2,39.32098,-111.093731,UT
5306,Utah,October,2015,3.3,39.32098,-111.093731,UT
5307,Utah,September,2015,3.3,39.32098,-111.093731,UT
5308,Utah,August,2015,3.7,39.32098,-111.093731,UT
5309,Utah,July,2015,3.8,39.32098,-111.093731,UT
5310,Utah,June,2015,4.0,39.32098,-111.093731,UT
5311,Utah,May,2015,3.6,39.32098,-111.093731,UT
5312,Utah,April,2015,3.5,39.32098,-111.093731,UT
5313,Utah,March,2015,3.8,39.32098,-111.093731,UT
5314,Utah,February,2015,4.0,39.32098,-111.093731,UT
5315,Utah,January,2015,3.9,39.32098,-111.093731,UT
5316,Utah,December,2014,3.3,39.32098,-111.093731,UT
5317,Utah,November,2014,3.3,39.32098,-111.093731,UT
5318,Utah,October,2014,3.5,39.32098,-111.093731,UT
5319,Utah,September,2014,3.5,39.32098,-111.093731,UT
5320,Utah,August,2014,4.0,39.32098,-111.093731,UT
5321,Utah,July,2014,3.9,39.32098,-111.093731,UT
5322,Utah,June,2014,4.1,39.32098,-111.093731,UT
5323,Utah,May,2014,3.6,39.32098,-111.093731,UT
5324,Utah,April,2014,3.5,39.32098,-111.093731,UT
5325,Utah,March,2014,4.2,39.32098,-111.093731,UT
5326,Utah,February,2014,4.5,39.32098,-111.093731,UT
5327,Utah,January,2014,4.4,39.32098,-111.093731,UT
5328,Utah,December,2013,3.8,39.32098,-111.093731,UT
5329,Utah,November,2013,3.8,39.32098,-111.093731,UT
5330,Utah,October,2013,4.1,39.32098,-111.093731,UT
5331,Utah,September,2013,4.2,39.32098,-111.093731,UT
5332,Utah,August,2013,4.6,39.32098,-111.093731,UT
5333,Utah,July,2013,4.7,39.32098,-111.093731,UT
5334,Utah,June,2013,5.0,39.32098,-111.093731,UT
5335,Utah,May,2013,4.5,39.32098,-111.093731,UT
5336,Utah,April,2013,4.6,39.32098,-111.093731,UT
5337,Utah,March,2013,5.0,39.32098,-111.093731,UT
5338,Utah,February,2013,5.3,39.32098,-111.093731,UT
5339,Utah,January,2013,5.4,39.32098,-111.093731,UT
5340,Utah,December,2012,4.8,39.32098,-111.093731,UT
5341,Utah,November,2012,4.5,39.32098,-111.093731,UT
5342,Utah,October,2012,4.9,39.32098,-111.093731,UT
5343,Utah,September,2012,4.8,39.32098,-111.093731,UT
5344,Utah,August,2012,5.4,39.32098,-111.093731,UT
5345,Utah,July,2012,5.5,39.32098,-111.093731,UT
5346,Utah,June,2012,5.7,39.32098,-111.093731,UT
5347,Utah,May,2012,5.3,39.32098,-111.093731,UT
5348,Utah,April,2012,5.5,39.32098,-111.093731,UT
5349,Utah,March,2012,6.0,39.32098,-111.093731,UT
5350,Utah,February,2012,6.3,39.32098,-111.093731,UT
5351,Utah,January,2012,6.2,39.32098,-111.093731,UT
5352,Utah,December,2011,5.6,39.32098,-111.093731,UT
5353,Utah,November,2011,5.6,39.32098,-111.093731,UT
5354,Utah,October,2011,5.9,39.32098,-111.093731,UT
5355,Utah,September,2011,6.1,39.32098,-111.093731,UT
5356,Utah,August,2011,6.7,39.32098,-111.093731,UT
5357,Utah,July,2011,6.8,39.32098,-111.093731,UT
5358,Utah,June,2011,7.0,39.32098,-111.093731,UT
5359,Utah,May,2011,6.8,39.32098,-111.093731,UT
5360,Utah,April,2011,7.0,39.32098,-111.093731,UT
5361,Utah,March,2011,7.5,39.32098,-111.093731,UT
5362,Utah,February,2011,7.9,39.32098,-111.093731,UT
5363,Utah,January,2011,7.9,39.32098,-111.093731,UT
5364,Utah,December,2010,7.3,39.32098,-111.093731,UT
5365,Utah,November,2010,7.1,39.32098,-111.093731,UT
5366,Utah,October,2010,7.3,39.32098,-111.093731,UT
5367,Utah,September,2010,7.4,39.32098,-111.093731,UT
5368,Utah,August,2010,8.0,39.32098,-111.093731,UT
5369,Utah,July,2010,8.0,39.32098,-111.093731,UT
5370,Utah,June,2010,8.2,39.32098,-111.093731,UT
5371,Utah,May,2010,7.8,39.32098,-111.093731,UT
5372,Utah,April,2010,7.8,39.32098,-111.093731,UT
5373,Utah,March,2010,8.4,39.32098,-111.093731,UT
5374,Utah,February,2010,8.3,39.32098,-111.093731,UT
5375,Utah,January,2010,8.4,39.32098,-111.093731,UT
5376,Utah,December,2009,7.6,39.32098,-111.093731,UT
5377,Utah,November,2009,7.2,39.32098,-111.093731,UT
5378,Utah,October,2009,7.3,39.32098,-111.093731,UT
5379,Utah,September,2009,7.3,39.32098,-111.093731,UT
5380,Utah,August,2009,7.7,39.32098,-111.093731,UT
5381,Utah,July,2009,7.7,39.32098,-111.093731,UT
5382,Utah,June,2009,7.8,39.32098,-111.093731,UT
5383,Utah,May,2009,7.2,39.32098,-111.093731,UT
5384,Utah,April,2009,7.0,39.32098,-111.093731,UT
5385,Utah,March,2009,7.3,39.32098,-111.093731,UT
5386,Utah,February,2009,7.2,39.32098,-111.093731,UT
5387,Utah,January,2009,6.6,39.32098,-111.093731,UT
5388,Utah,December,2008,5.1,39.32098,-111.093731,UT
5389,Utah,November,2008,3.6,39.32098,-111.093731,UT
5390,Utah,October,2008,3.5,39.32098,-111.093731,UT
5391,Utah,September,2008,3.4,39.32098,-111.093731,UT
5392,Utah,August,2008,3.8,39.32098,-111.093731,UT
5393,Utah,July,2008,3.7,39.32098,-111.093731,UT
5394,Utah,June,2008,3.7,39.32098,-111.093731,UT
5395,Utah,May,2008,3.1,39.32098,-111.093731,UT
5396,Utah,April,2008,3.0,39.32098,-111.093731,UT
5397,Utah,March,2008,3.4,39.32098,-111.093731,UT
5398,Utah,February,2008,3.5,39.32098,-111.093731,UT
5399,Utah,January,2008,3.3,39.32098,-111.093731,UT
5400,Vermont,December,2017,2.4,44.558803000000005,-72.577841,VT
5401,Vermont,November,2017,2.6,44.558803000000005,-72.577841,VT
5402,Vermont,October,2017,2.1,44.558803000000005,-72.577841,VT
5403,Vermont,September,2017,2.8,44.558803000000005,-72.577841,VT
5404,Vermont,August,2017,2.8,44.558803000000005,-72.577841,VT
5405,Vermont,July,2017,2.9,44.558803000000005,-72.577841,VT
5406,Vermont,June,2017,3.0,44.558803000000005,-72.577841,VT
5407,Vermont,May,2017,2.8,44.558803000000005,-72.577841,VT
5408,Vermont,April,2017,3.2,44.558803000000005,-72.577841,VT
5409,Vermont,March,2017,3.4,44.558803000000005,-72.577841,VT
5410,Vermont,February,2017,3.5,44.558803000000005,-72.577841,VT
5411,Vermont,January,2017,3.6,44.558803000000005,-72.577841,VT
5412,Vermont,December,2016,2.8,44.558803000000005,-72.577841,VT
5413,Vermont,November,2016,2.9,44.558803000000005,-72.577841,VT
5414,Vermont,October,2016,2.4,44.558803000000005,-72.577841,VT
5415,Vermont,September,2016,3.1,44.558803000000005,-72.577841,VT
5416,Vermont,August,2016,3.1,44.558803000000005,-72.577841,VT
5417,Vermont,July,2016,3.2,44.558803000000005,-72.577841,VT
5418,Vermont,June,2016,3.3,44.558803000000005,-72.577841,VT
5419,Vermont,May,2016,3.1,44.558803000000005,-72.577841,VT
5420,Vermont,April,2016,3.5,44.558803000000005,-72.577841,VT
5421,Vermont,March,2016,3.6,44.558803000000005,-72.577841,VT
5422,Vermont,February,2016,3.7,44.558803000000005,-72.577841,VT
5423,Vermont,January,2016,3.9,44.558803000000005,-72.577841,VT
5424,Vermont,December,2015,3.1,44.558803000000005,-72.577841,VT
5425,Vermont,November,2015,3.2,44.558803000000005,-72.577841,VT
5426,Vermont,October,2015,2.8,44.558803000000005,-72.577841,VT
5427,Vermont,September,2015,3.4,44.558803000000005,-72.577841,VT
5428,Vermont,August,2015,3.4,44.558803000000005,-72.577841,VT
5429,Vermont,July,2015,3.5,44.558803000000005,-72.577841,VT
5430,Vermont,June,2015,3.6,44.558803000000005,-72.577841,VT
5431,Vermont,May,2015,3.4,44.558803000000005,-72.577841,VT
5432,Vermont,April,2015,3.8,44.558803000000005,-72.577841,VT
5433,Vermont,March,2015,4.0,44.558803000000005,-72.577841,VT
5434,Vermont,February,2015,4.1,44.558803000000005,-72.577841,VT
5435,Vermont,January,2015,4.3,44.558803000000005,-72.577841,VT
5436,Vermont,December,2014,3.5,44.558803000000005,-72.577841,VT
5437,Vermont,November,2014,3.6,44.558803000000005,-72.577841,VT
5438,Vermont,October,2014,3.1,44.558803000000005,-72.577841,VT
5439,Vermont,September,2014,3.7,44.558803000000005,-72.577841,VT
5440,Vermont,August,2014,3.7,44.558803000000005,-72.577841,VT
5441,Vermont,July,2014,3.8,44.558803000000005,-72.577841,VT
5442,Vermont,June,2014,3.9,44.558803000000005,-72.577841,VT
5443,Vermont,May,2014,3.8,44.558803000000005,-72.577841,VT
5444,Vermont,April,2014,4.3,44.558803000000005,-72.577841,VT
5445,Vermont,March,2014,4.5,44.558803000000005,-72.577841,VT
5446,Vermont,February,2014,4.5,44.558803000000005,-72.577841,VT
5447,Vermont,January,2014,4.7,44.558803000000005,-72.577841,VT
5448,Vermont,December,2013,3.9,44.558803000000005,-72.577841,VT
5449,Vermont,November,2013,4.0,44.558803000000005,-72.577841,VT
5450,Vermont,October,2013,3.6,44.558803000000005,-72.577841,VT
5451,Vermont,September,2013,4.2,44.558803000000005,-72.577841,VT
5452,Vermont,August,2013,4.2,44.558803000000005,-72.577841,VT
5453,Vermont,July,2013,4.4,44.558803000000005,-72.577841,VT
5454,Vermont,June,2013,4.5,44.558803000000005,-72.577841,VT
5455,Vermont,May,2013,4.3,44.558803000000005,-72.577841,VT
5456,Vermont,April,2013,4.7,44.558803000000005,-72.577841,VT
5457,Vermont,March,2013,4.9,44.558803000000005,-72.577841,VT
5458,Vermont,February,2013,5.0,44.558803000000005,-72.577841,VT
5459,Vermont,January,2013,5.2,44.558803000000005,-72.577841,VT
5460,Vermont,December,2012,4.4,44.558803000000005,-72.577841,VT
5461,Vermont,November,2012,4.4,44.558803000000005,-72.577841,VT
5462,Vermont,October,2012,4.1,44.558803000000005,-72.577841,VT
5463,Vermont,September,2012,4.8,44.558803000000005,-72.577841,VT
5464,Vermont,August,2012,4.8,44.558803000000005,-72.577841,VT
5465,Vermont,July,2012,5.0,44.558803000000005,-72.577841,VT
5466,Vermont,June,2012,5.1,44.558803000000005,-72.577841,VT
5467,Vermont,May,2012,4.8,44.558803000000005,-72.577841,VT
5468,Vermont,April,2012,5.2,44.558803000000005,-72.577841,VT
5469,Vermont,March,2012,5.5,44.558803000000005,-72.577841,VT
5470,Vermont,February,2012,5.5,44.558803000000005,-72.577841,VT
5471,Vermont,January,2012,5.8,44.558803000000005,-72.577841,VT
5472,Vermont,December,2011,4.8,44.558803000000005,-72.577841,VT
5473,Vermont,November,2011,5.0,44.558803000000005,-72.577841,VT
5474,Vermont,October,2011,4.8,44.558803000000005,-72.577841,VT
5475,Vermont,September,2011,5.2,44.558803000000005,-72.577841,VT
5476,Vermont,August,2011,5.0,44.558803000000005,-72.577841,VT
5477,Vermont,July,2011,5.3,44.558803000000005,-72.577841,VT
5478,Vermont,June,2011,5.3,44.558803000000005,-72.577841,VT
5479,Vermont,May,2011,5.3,44.558803000000005,-72.577841,VT
5480,Vermont,April,2011,6.0,44.558803000000005,-72.577841,VT
5481,Vermont,March,2011,6.2,44.558803000000005,-72.577841,VT
5482,Vermont,February,2011,6.2,44.558803000000005,-72.577841,VT
5483,Vermont,January,2011,6.6,44.558803000000005,-72.577841,VT
5484,Vermont,December,2010,5.7,44.558803000000005,-72.577841,VT
5485,Vermont,November,2010,5.7,44.558803000000005,-72.577841,VT
5486,Vermont,October,2010,5.1,44.558803000000005,-72.577841,VT
5487,Vermont,September,2010,5.6,44.558803000000005,-72.577841,VT
5488,Vermont,August,2010,5.6,44.558803000000005,-72.577841,VT
5489,Vermont,July,2010,5.9,44.558803000000005,-72.577841,VT
5490,Vermont,June,2010,6.1,44.558803000000005,-72.577841,VT
5491,Vermont,May,2010,5.9,44.558803000000005,-72.577841,VT
5492,Vermont,April,2010,6.6,44.558803000000005,-72.577841,VT
5493,Vermont,March,2010,7.0,44.558803000000005,-72.577841,VT
5494,Vermont,February,2010,6.9,44.558803000000005,-72.577841,VT
5495,Vermont,January,2010,7.0,44.558803000000005,-72.577841,VT
5496,Vermont,December,2009,6.1,44.558803000000005,-72.577841,VT
5497,Vermont,November,2009,6.0,44.558803000000005,-72.577841,VT
5498,Vermont,October,2009,5.5,44.558803000000005,-72.577841,VT
5499,Vermont,September,2009,6.0,44.558803000000005,-72.577841,VT
5500,Vermont,August,2009,6.2,44.558803000000005,-72.577841,VT
5501,Vermont,July,2009,6.6,44.558803000000005,-72.577841,VT
5502,Vermont,June,2009,6.9,44.558803000000005,-72.577841,VT
5503,Vermont,May,2009,6.8,44.558803000000005,-72.577841,VT
5504,Vermont,April,2009,7.5,44.558803000000005,-72.577841,VT
5505,Vermont,March,2009,7.6,44.558803000000005,-72.577841,VT
5506,Vermont,February,2009,7.1,44.558803000000005,-72.577841,VT
5507,Vermont,January,2009,6.8,44.558803000000005,-72.577841,VT
5508,Vermont,December,2008,5.3,44.558803000000005,-72.577841,VT
5509,Vermont,November,2008,4.9,44.558803000000005,-72.577841,VT
5510,Vermont,October,2008,4.1,44.558803000000005,-72.577841,VT
5511,Vermont,September,2008,4.5,44.558803000000005,-72.577841,VT
5512,Vermont,August,2008,4.3,44.558803000000005,-72.577841,VT
5513,Vermont,July,2008,4.4,44.558803000000005,-72.577841,VT
5514,Vermont,June,2008,4.5,44.558803000000005,-72.577841,VT
5515,Vermont,May,2008,4.2,44.558803000000005,-72.577841,VT
5516,Vermont,April,2008,5.0,44.558803000000005,-72.577841,VT
5517,Vermont,March,2008,5.1,44.558803000000005,-72.577841,VT
5518,Vermont,February,2008,4.9,44.558803000000005,-72.577841,VT
5519,Vermont,January,2008,5.0,44.558803000000005,-72.577841,VT
5520,Virginia,December,2017,3.1,37.431573,-78.656894,VA
5521,Virginia,November,2017,3.3,37.431573,-78.656894,VA
5522,Virginia,October,2017,3.3,37.431573,-78.656894,VA
5523,Virginia,September,2017,3.5,37.431573,-78.656894,VA
5524,Virginia,August,2017,3.9,37.431573,-78.656894,VA
5525,Virginia,July,2017,3.8,37.431573,-78.656894,VA
5526,Virginia,June,2017,3.8,37.431573,-78.656894,VA
5527,Virginia,May,2017,3.7,37.431573,-78.656894,VA
5528,Virginia,April,2017,3.5,37.431573,-78.656894,VA
5529,Virginia,March,2017,3.9,37.431573,-78.656894,VA
5530,Virginia,February,2017,4.2,37.431573,-78.656894,VA
5531,Virginia,January,2017,4.4,37.431573,-78.656894,VA
5532,Virginia,December,2016,3.8,37.431573,-78.656894,VA
5533,Virginia,November,2016,3.9,37.431573,-78.656894,VA
5534,Virginia,October,2016,4.0,37.431573,-78.656894,VA
5535,Virginia,September,2016,4.2,37.431573,-78.656894,VA
5536,Virginia,August,2016,4.4,37.431573,-78.656894,VA
5537,Virginia,July,2016,4.3,37.431573,-78.656894,VA
5538,Virginia,June,2016,4.3,37.431573,-78.656894,VA
5539,Virginia,May,2016,3.9,37.431573,-78.656894,VA
5540,Virginia,April,2016,3.7,37.431573,-78.656894,VA
5541,Virginia,March,2016,4.1,37.431573,-78.656894,VA
5542,Virginia,February,2016,4.2,37.431573,-78.656894,VA
5543,Virginia,January,2016,4.3,37.431573,-78.656894,VA
5544,Virginia,December,2015,3.8,37.431573,-78.656894,VA
5545,Virginia,November,2015,3.9,37.431573,-78.656894,VA
5546,Virginia,October,2015,4.0,37.431573,-78.656894,VA
5547,Virginia,September,2015,4.1,37.431573,-78.656894,VA
5548,Virginia,August,2015,4.4,37.431573,-78.656894,VA
5549,Virginia,July,2015,4.5,37.431573,-78.656894,VA
5550,Virginia,June,2015,4.6,37.431573,-78.656894,VA
5551,Virginia,May,2015,4.7,37.431573,-78.656894,VA
5552,Virginia,April,2015,4.3,37.431573,-78.656894,VA
5553,Virginia,March,2015,4.8,37.431573,-78.656894,VA
5554,Virginia,February,2015,5.0,37.431573,-78.656894,VA
5555,Virginia,January,2015,5.2,37.431573,-78.656894,VA
5556,Virginia,December,2014,4.6,37.431573,-78.656894,VA
5557,Virginia,November,2014,4.8,37.431573,-78.656894,VA
5558,Virginia,October,2014,4.8,37.431573,-78.656894,VA
5559,Virginia,September,2014,5.1,37.431573,-78.656894,VA
5560,Virginia,August,2014,5.5,37.431573,-78.656894,VA
5561,Virginia,July,2014,5.5,37.431573,-78.656894,VA
5562,Virginia,June,2014,5.4,37.431573,-78.656894,VA
5563,Virginia,May,2014,5.3,37.431573,-78.656894,VA
5564,Virginia,April,2014,4.8,37.431573,-78.656894,VA
5565,Virginia,March,2014,5.6,37.431573,-78.656894,VA
5566,Virginia,February,2014,5.7,37.431573,-78.656894,VA
5567,Virginia,January,2014,5.7,37.431573,-78.656894,VA
5568,Virginia,December,2013,5.1,37.431573,-78.656894,VA
5569,Virginia,November,2013,5.3,37.431573,-78.656894,VA
5570,Virginia,October,2013,5.7,37.431573,-78.656894,VA
5571,Virginia,September,2013,5.6,37.431573,-78.656894,VA
5572,Virginia,August,2013,5.8,37.431573,-78.656894,VA
5573,Virginia,July,2013,5.9,37.431573,-78.656894,VA
5574,Virginia,June,2013,6.0,37.431573,-78.656894,VA
5575,Virginia,May,2013,5.7,37.431573,-78.656894,VA
5576,Virginia,April,2013,5.3,37.431573,-78.656894,VA
5577,Virginia,March,2013,5.7,37.431573,-78.656894,VA
5578,Virginia,February,2013,6.1,37.431573,-78.656894,VA
5579,Virginia,January,2013,6.4,37.431573,-78.656894,VA
5580,Virginia,December,2012,5.6,37.431573,-78.656894,VA
5581,Virginia,November,2012,5.4,37.431573,-78.656894,VA
5582,Virginia,October,2012,5.6,37.431573,-78.656894,VA
5583,Virginia,September,2012,5.8,37.431573,-78.656894,VA
5584,Virginia,August,2012,6.2,37.431573,-78.656894,VA
5585,Virginia,July,2012,6.4,37.431573,-78.656894,VA
5586,Virginia,June,2012,6.4,37.431573,-78.656894,VA
5587,Virginia,May,2012,6.0,37.431573,-78.656894,VA
5588,Virginia,April,2012,5.6,37.431573,-78.656894,VA
5589,Virginia,March,2012,6.2,37.431573,-78.656894,VA
5590,Virginia,February,2012,6.6,37.431573,-78.656894,VA
5591,Virginia,January,2012,6.6,37.431573,-78.656894,VA
5592,Virginia,December,2011,6.2,37.431573,-78.656894,VA
5593,Virginia,November,2011,6.1,37.431573,-78.656894,VA
5594,Virginia,October,2011,6.4,37.431573,-78.656894,VA
5595,Virginia,September,2011,6.7,37.431573,-78.656894,VA
5596,Virginia,August,2011,6.9,37.431573,-78.656894,VA
5597,Virginia,July,2011,6.7,37.431573,-78.656894,VA
5598,Virginia,June,2011,6.9,37.431573,-78.656894,VA
5599,Virginia,May,2011,6.4,37.431573,-78.656894,VA
5600,Virginia,April,2011,6.2,37.431573,-78.656894,VA
5601,Virginia,March,2011,6.6,37.431573,-78.656894,VA
5602,Virginia,February,2011,6.9,37.431573,-78.656894,VA
5603,Virginia,January,2011,7.1,37.431573,-78.656894,VA
5604,Virginia,December,2010,6.7,37.431573,-78.656894,VA
5605,Virginia,November,2010,6.7,37.431573,-78.656894,VA
5606,Virginia,October,2010,6.6,37.431573,-78.656894,VA
5607,Virginia,September,2010,6.8,37.431573,-78.656894,VA
5608,Virginia,August,2010,7.1,37.431573,-78.656894,VA
5609,Virginia,July,2010,7.1,37.431573,-78.656894,VA
5610,Virginia,June,2010,7.2,37.431573,-78.656894,VA
5611,Virginia,May,2010,7.1,37.431573,-78.656894,VA
5612,Virginia,April,2010,7.0,37.431573,-78.656894,VA
5613,Virginia,March,2010,7.7,37.431573,-78.656894,VA
5614,Virginia,February,2010,7.9,37.431573,-78.656894,VA
5615,Virginia,January,2010,7.9,37.431573,-78.656894,VA
5616,Virginia,December,2009,7.2,37.431573,-78.656894,VA
5617,Virginia,November,2009,6.8,37.431573,-78.656894,VA
5618,Virginia,October,2009,6.8,37.431573,-78.656894,VA
5619,Virginia,September,2009,6.9,37.431573,-78.656894,VA
5620,Virginia,August,2009,6.9,37.431573,-78.656894,VA
5621,Virginia,July,2009,6.8,37.431573,-78.656894,VA
5622,Virginia,June,2009,7.0,37.431573,-78.656894,VA
5623,Virginia,May,2009,6.7,37.431573,-78.656894,VA
5624,Virginia,April,2009,6.2,37.431573,-78.656894,VA
5625,Virginia,March,2009,6.6,37.431573,-78.656894,VA
5626,Virginia,February,2009,6.4,37.431573,-78.656894,VA
5627,Virginia,January,2009,6.1,37.431573,-78.656894,VA
5628,Virginia,December,2008,4.9,37.431573,-78.656894,VA
5629,Virginia,November,2008,4.3,37.431573,-78.656894,VA
5630,Virginia,October,2008,4.0,37.431573,-78.656894,VA
5631,Virginia,September,2008,4.0,37.431573,-78.656894,VA
5632,Virginia,August,2008,4.2,37.431573,-78.656894,VA
5633,Virginia,July,2008,4.1,37.431573,-78.656894,VA
5634,Virginia,June,2008,4.0,37.431573,-78.656894,VA
5635,Virginia,May,2008,3.7,37.431573,-78.656894,VA
5636,Virginia,April,2008,3.2,37.431573,-78.656894,VA
5637,Virginia,March,2008,3.6,37.431573,-78.656894,VA
5638,Virginia,February,2008,3.6,37.431573,-78.656894,VA
5639,Virginia,January,2008,3.7,37.431573,-78.656894,VA
5640,Washington,December,2017,4.7,47.751073999999996,-120.74013899999999,WA
5641,Washington,November,2017,4.5,47.751073999999996,-120.74013899999999,WA
5642,Washington,October,2017,4.2,47.751073999999996,-120.74013899999999,WA
5643,Washington,September,2017,4.3,47.751073999999996,-120.74013899999999,WA
5644,Washington,August,2017,4.6,47.751073999999996,-120.74013899999999,WA
5645,Washington,July,2017,4.5,47.751073999999996,-120.74013899999999,WA
5646,Washington,June,2017,4.5,47.751073999999996,-120.74013899999999,WA
5647,Washington,May,2017,4.5,47.751073999999996,-120.74013899999999,WA
5648,Washington,April,2017,4.5,47.751073999999996,-120.74013899999999,WA
